RegID,Ayear,Asem,PYS,CourseCode,CourseName,Credits,RegNo,Grade,Dept
7466,2023,2,12,EE101,Basic Electrical Engineering,3,1141,D,1
6674,2023,2,12,EE101,Basic Electrical Engineering,3,1171,B,3
5873,2023,2,12,EE101,Basic Electrical Engineering,3,1150,A,4
6926,2023,2,12,EE101,Basic Electrical Engineering,3,1065,C,7
6683,2023,2,12,EE101,Basic Electrical Engineering,3,1027,B,4
7178,2023,2,12,EE101,Basic Electrical Engineering,3,1175,A,1
7124,2023,2,12,EE101,Basic Electrical Engineering,3,1044,B,5
5954,2023,2,12,EE101,Basic Electrical Engineering,3,1172,R,1
6692,2023,2,12,EE101,Basic Electrical Engineering,3,1254,B,3
6917,2023,2,12,EE101,Basic Electrical Engineering,3,1051,A,5
6530,2023,2,12,EE101,Basic Electrical Engineering,3,1252,C,7
6494,2023,2,12,EE101,Basic Electrical Engineering,3,1119,B,5
7349,2023,2,12,EE101,Basic Electrical Engineering,3,1274,B,5
6701,2023,2,12,EE101,Basic Electrical Engineering,3,1094,B,6
7034,2023,2,12,EE101,Basic Electrical Engineering,3,1224,P,1
6044,2023,2,12,EE101,Basic Electrical Engineering,3,1239,C,4
7125,2023,2,12,MA151,Mathematics - II,4,1044,D,5
5901,2023,2,12,MA151,Mathematics - II,4,1072,C,3
7134,2023,2,12,MA151,Mathematics - II,4,1073,F,1
7314,2023,2,12,MA151,Mathematics - II,4,1260,A,4
6216,2023,2,12,MA151,Mathematics - II,4,1181,F,4
7143,2023,2,12,MA151,Mathematics - II,4,1346,C,1
5892,2023,2,12,MA151,Mathematics - II,4,1317,R,4
6333,2023,2,12,MA151,Mathematics - II,4,1238,R,4
7152,2023,2,12,MA151,Mathematics - II,4,1232,C,6
5784,2023,2,12,MA151,Mathematics - II,4,1228,B,6
5883,2023,2,12,MA151,Mathematics - II,4,1292,C,4
7161,2023,2,12,MA151,Mathematics - II,4,1303,F,7
5874,2023,2,12,MA151,Mathematics - II,4,1150,A,4
7296,2023,2,12,MA151,Mathematics - II,4,1081,P,7
5865,2023,2,12,MA151,Mathematics - II,4,1113,R,3
6639,2023,2,12,MA151,Mathematics - II,4,1373,B,6
5856,2023,2,12,MA151,Mathematics - II,4,1285,R,1
7206,2023,2,12,MA151,Mathematics - II,4,1257,C,5
5802,2023,2,12,MA151,Mathematics - II,4,1369,P,6
6414,2023,2,12,MA151,Mathematics - II,4,1035,B,3
7287,2023,2,12,MA151,Mathematics - II,4,1022,D,7
5811,2023,2,12,MA151,Mathematics - II,4,1102,R,5
6648,2023,2,12,MA151,Mathematics - II,4,1322,P,6
5829,2023,2,12,MA151,Mathematics - II,4,1046,C,5
7251,2023,2,12,MA151,Mathematics - II,4,1364,C,3
6342,2023,2,12,MA151,Mathematics - II,4,1201,F,4
5820,2023,2,12,MA151,Mathematics - II,4,1217,B,5
7269,2023,2,12,MA151,Mathematics - II,4,1030,B,6
6657,2023,2,12,MA151,Mathematics - II,4,1121,C,3
6495,2023,2,12,MA151,Mathematics - II,4,1119,B,5
6189,2023,2,12,MA151,Mathematics - II,4,1355,B,4
6684,2023,2,12,MA151,Mathematics - II,4,1027,B,4
6387,2023,2,12,MA151,Mathematics - II,4,1279,A,6
6711,2023,2,12,MA151,Mathematics - II,4,1098,C,4
5667,2023,2,12,MA151,Mathematics - II,4,1396,P,4
7449,2023,2,12,MA151,Mathematics - II,4,1118,C,8
6729,2023,2,12,MA151,Mathematics - II,4,1333,P,8
6153,2023,2,12,MA151,Mathematics - II,4,1405,A,1
6306,2023,2,12,MA151,Mathematics - II,4,1086,P,7
5703,2023,2,12,MA151,Mathematics - II,4,1247,A,6
6144,2023,2,12,MA151,Mathematics - II,4,1305,C,7
6540,2023,2,12,MA151,Mathematics - II,4,1227,P,6
7440,2023,2,12,MA151,Mathematics - II,4,1013,D,8
6135,2023,2,12,MA151,Mathematics - II,4,1054,C,7
6261,2023,2,12,MA151,Mathematics - II,4,1021,C,4
6774,2023,2,12,MA151,Mathematics - II,4,1301,B,3
7503,2023,2,12,MA151,Mathematics - II,4,1162,P,2
6783,2023,2,12,MA151,Mathematics - II,4,1100,D,5
5712,2023,2,12,MA151,Mathematics - II,4,1131,A,5
6459,2023,2,12,MA151,Mathematics - II,4,1067,A,6
6378,2023,2,12,MA151,Mathematics - II,4,1259,C,8
5721,2023,2,12,MA151,Mathematics - II,4,1400,R,8
6099,2023,2,12,MA151,Mathematics - II,4,1352,D,4
6828,2023,2,12,MA151,Mathematics - II,4,1393,C,7
6090,2023,2,12,MA151,Mathematics - II,4,1251,P,4
6846,2023,2,12,MA151,Mathematics - II,4,1077,EX,5
6081,2023,2,12,MA151,Mathematics - II,4,1069,D,6
6855,2023,2,12,MA151,Mathematics - II,4,1256,EX,7
7404,2023,2,12,MA151,Mathematics - II,4,1342,F,8
6864,2023,2,12,MA151,Mathematics - II,4,1327,C,6
5730,2023,2,12,MA151,Mathematics - II,4,1182,C,7
6567,2023,2,12,MA151,Mathematics - II,4,1265,A,1
6450,2023,2,12,MA151,Mathematics - II,4,1353,B,6
6891,2023,2,12,MA151,Mathematics - II,4,1161,D,7
6900,2023,2,12,MA151,Mathematics - II,4,1248,A,4
6243,2023,2,12,MA151,Mathematics - II,4,1246,D,8
6918,2023,2,12,MA151,Mathematics - II,4,1051,B,5
6927,2023,2,12,MA151,Mathematics - II,4,1065,C,7
7494,2023,2,12,MA151,Mathematics - II,4,1152,C,7
7377,2023,2,12,MA151,Mathematics - II,4,1005,C,1
6027,2023,2,12,MA151,Mathematics - II,4,1267,B,4
6945,2023,2,12,MA151,Mathematics - II,4,1377,B,3
6297,2023,2,12,MA151,Mathematics - II,4,1309,EX,5
6018,2023,2,12,MA151,Mathematics - II,4,1039,B,6
6441,2023,2,12,MA151,Mathematics - II,4,1055,B,5
6963,2023,2,12,MA151,Mathematics - II,4,1120,B,4
5658,2023,2,12,MA151,Mathematics - II,4,1335,C,2
6000,2023,2,12,MA151,Mathematics - II,4,1367,A,4
6288,2023,2,12,MA151,Mathematics - II,4,1244,C,6
6999,2023,2,12,MA151,Mathematics - II,4,1390,A,3
7008,2023,2,12,MA151,Mathematics - II,4,1340,C,7
5973,2023,2,12,MA151,Mathematics - II,4,1203,B,6
5757,2023,2,12,MA151,Mathematics - II,4,1062,R,6
5964,2023,2,12,MA151,Mathematics - II,4,1378,C,6
6432,2023,2,12,MA151,Mathematics - II,4,1132,P,2
7044,2023,2,12,MA151,Mathematics - II,4,1180,B,3
6225,2023,2,12,MA151,Mathematics - II,4,1194,C,4
5955,2023,2,12,MA151,Mathematics - II,4,1172,R,1
5946,2023,2,12,MA151,Mathematics - II,4,1331,B,5
6603,2023,2,12,MA151,Mathematics - II,4,1345,D,7
7062,2023,2,12,MA151,Mathematics - II,4,1137,B,4
7485,2023,2,12,MA151,Mathematics - II,4,1058,P,5
5919,2023,2,12,MA151,Mathematics - II,4,1207,R,4
6621,2023,2,12,MA151,Mathematics - II,4,1024,A,4
7116,2023,2,12,MA151,Mathematics - II,4,1192,D,3
5695,2023,2,12,ME101,Basic Mechanical Engineering,3,1218,P,3
6532,2023,2,12,ME101,Basic Mechanical Engineering,3,1252,C,7
7135,2023,2,12,ME101,Basic Mechanical Engineering,3,1073,F,1
6919,2023,2,12,ME101,Basic Mechanical Engineering,3,1051,B,5
7459,2023,2,12,ME101,Basic Mechanical Engineering,3,1015,D,6
6685,2023,2,12,ME101,Basic Mechanical Engineering,3,1027,C,4
7045,2023,2,12,ME101,Basic Mechanical Engineering,3,1180,C,3
6037,2023,2,12,ME101,Basic Mechanical Engineering,3,1208,R,4
6181,2023,2,12,ME101,Basic Mechanical Engineering,3,1362,B,6
6271,2023,2,12,ME101,Basic Mechanical Engineering,3,1213,P,3
7342,2023,2,12,ME101,Basic Mechanical Engineering,3,1277,C,8
7099,2023,2,12,ME101,Basic Mechanical Engineering,3,1003,D,6
7378,2023,2,12,ME101,Basic Mechanical Engineering,3,1005,P,1
6667,2023,2,12,ME101,Basic Mechanical Engineering,3,1085,D,4
7468,2023,2,12,ME101,Basic Mechanical Engineering,3,1141,D,1
7054,2023,2,12,ME101,Basic Mechanical Engineering,3,1308,D,4
6658,2023,2,12,ME101,Basic Mechanical Engineering,3,1121,D,3
7486,2023,2,12,ME101,Basic Mechanical Engineering,3,1058,C,5
6442,2023,2,12,ME101,Basic Mechanical Engineering,3,1055,B,5
6523,2023,2,12,ME101,Basic Mechanical Engineering,3,1020,P,5
6955,2023,2,12,ME101,Basic Mechanical Engineering,3,1216,I,5
6334,2023,2,12,ME101,Basic Mechanical Engineering,3,1238,D,4
5947,2023,2,12,ME101,Basic Mechanical Engineering,3,1331,B,5
6622,2023,2,12,ME101,Basic Mechanical Engineering,3,1024,C,4
7369,2023,2,12,ME101,Basic Mechanical Engineering,3,1339,D,3
7063,2023,2,12,ME101,Basic Mechanical Engineering,3,1137,C,4
7261,2023,2,12,ME101,Basic Mechanical Engineering,3,1365,B,4
6649,2023,2,12,ME101,Basic Mechanical Engineering,3,1322,P,6
6586,2023,2,12,ME101,Basic Mechanical Engineering,3,1258,D,6
5830,2023,2,12,ME101,Basic Mechanical Engineering,3,1046,C,5
7243,2023,2,12,ME101,Basic Mechanical Engineering,3,1079,D,1
7234,2023,2,12,ME101,Basic Mechanical Engineering,3,1143,C,3
6397,2023,2,12,ME101,Basic Mechanical Engineering,3,1059,C,6
6514,2023,2,12,ME101,Basic Mechanical Engineering,3,1106,C,7
5785,2023,2,12,ME101,Basic Mechanical Engineering,3,1228,C,6
7000,2023,2,12,ME101,Basic Mechanical Engineering,3,1390,B,3
5929,2023,2,12,ME101,Basic Mechanical Engineering,3,1204,P,5
7108,2023,2,12,ME101,Basic Mechanical Engineering,3,1290,D,5
7288,2023,2,12,ME101,Basic Mechanical Engineering,3,1022,B,7
5803,2023,2,12,ME101,Basic Mechanical Engineering,3,1369,P,6
5884,2023,2,12,ME101,Basic Mechanical Engineering,3,1292,C,4
6109,2023,2,12,ME101,Basic Mechanical Engineering,3,1147,D,4
6298,2023,2,12,ME101,Basic Mechanical Engineering,3,1309,C,5
6811,2023,2,12,ME101,Basic Mechanical Engineering,3,1136,C,5
6640,2023,2,12,ME101,Basic Mechanical Engineering,3,1373,C,6
5713,2023,2,12,ME101,Basic Mechanical Engineering,3,1131,B,5
6352,2023,2,12,ME101,Basic Mechanical Engineering,3,1221,A,5
6100,2023,2,12,ME101,Basic Mechanical Engineering,3,1352,P,4
6550,2023,2,12,ME101,Basic Mechanical Engineering,3,1155,C,3
6793,2023,2,12,ME101,Basic Mechanical Engineering,3,1117,B,5
7207,2023,2,12,ME101,Basic Mechanical Engineering,3,1257,C,5
5659,2023,2,12,ME101,Basic Mechanical Engineering,3,1335,C,2
6478,2023,2,12,ME101,Basic Mechanical Engineering,3,1183,C,2
6775,2023,2,12,ME101,Basic Mechanical Engineering,3,1301,A,3
7018,2023,2,12,ME101,Basic Mechanical Engineering,3,1384,A,4
6091,2023,2,12,ME101,Basic Mechanical Engineering,3,1251,P,4
7432,2023,2,12,ME101,Basic Mechanical Engineering,3,1159,P,7
5758,2023,2,12,ME101,Basic Mechanical Engineering,3,1062,R,6
6838,2023,2,12,ME101,Basic Mechanical Engineering,3,1070,D,8
6559,2023,2,12,ME101,Basic Mechanical Engineering,3,1324,B,5
6766,2023,2,12,ME101,Basic Mechanical Engineering,3,1191,C,7
7504,2023,2,12,ME101,Basic Mechanical Engineering,3,1162,D,2
7522,2023,2,12,ME101,Basic Mechanical Engineering,3,1198,D,3
7351,2023,2,12,ME101,Basic Mechanical Engineering,3,1274,P,5
6136,2023,2,12,ME101,Basic Mechanical Engineering,3,1054,B,7
6757,2023,2,12,ME101,Basic Mechanical Engineering,3,1330,C,7
5722,2023,2,12,ME101,Basic Mechanical Engineering,3,1400,D,8
6082,2023,2,12,ME101,Basic Mechanical Engineering,3,1069,C,6
7405,2023,2,12,ME101,Basic Mechanical Engineering,3,1342,R,8
6541,2023,2,12,ME101,Basic Mechanical Engineering,3,1227,C,6
6856,2023,2,12,ME101,Basic Mechanical Engineering,3,1256,C,7
7441,2023,2,12,ME101,Basic Mechanical Engineering,3,1013,C,8
5704,2023,2,12,ME101,Basic Mechanical Engineering,3,1247,C,6
6496,2023,2,12,ME101,Basic Mechanical Engineering,3,1119,B,5
7027,2023,2,12,ME101,Basic Mechanical Engineering,3,1111,A,4
6145,2023,2,12,ME101,Basic Mechanical Engineering,3,1305,B,7
6343,2023,2,12,ME101,Basic Mechanical Engineering,3,1201,F,4
6739,2023,2,12,ME101,Basic Mechanical Engineering,3,1076,C,7
6451,2023,2,12,ME101,Basic Mechanical Engineering,3,1353,C,6
5965,2023,2,12,ME101,Basic Mechanical Engineering,3,1378,C,6
6874,2023,2,12,ME101,Basic Mechanical Engineering,3,1071,D,7
6262,2023,2,12,ME101,Basic Mechanical Engineering,3,1021,B,4
7189,2023,2,12,ME101,Basic Mechanical Engineering,3,1032,R,3
7297,2023,2,12,ME101,Basic Mechanical Engineering,3,1081,C,7
6883,2023,2,12,ME101,Basic Mechanical Engineering,3,1253,D,5
6568,2023,2,12,ME101,Basic Mechanical Engineering,3,1265,C,1
5731,2023,2,12,ME101,Basic Mechanical Engineering,3,1182,C,7
6289,2023,2,12,ME101,Basic Mechanical Engineering,3,1244,C,6
6721,2023,2,12,ME101,Basic Mechanical Engineering,3,1323,A,4
7036,2023,2,12,ME101,Basic Mechanical Engineering,3,1224,P,1
7495,2023,2,12,ME101,Basic Mechanical Engineering,3,1152,C,7
5866,2023,2,12,ME101,Basic Mechanical Engineering,3,1113,P,3
6316,2023,2,12,ME101,Basic Mechanical Engineering,3,1375,P,7
7450,2023,2,12,ME101,Basic Mechanical Engineering,3,1118,C,8
6901,2023,2,12,ME101,Basic Mechanical Engineering,3,1248,D,4
6244,2023,2,12,ME101,Basic Mechanical Engineering,3,1246,C,8
6191,2023,2,12,ME102,Engineering Graphics,4,1355,P,4
6362,2023,2,12,ME102,Engineering Graphics,4,1127,A,7
6515,2023,2,12,ME102,Engineering Graphics,4,1106,A,7
6533,2023,2,12,ME102,Engineering Graphics,4,1252,C,7
6263,2023,2,12,ME102,Engineering Graphics,4,1021,B,4
6254,2023,2,12,ME102,Engineering Graphics,4,1105,A,7
6560,2023,2,12,ME102,Engineering Graphics,4,1324,A,5
6569,2023,2,12,ME102,Engineering Graphics,4,1265,B,1
6578,2023,2,12,ME102,Engineering Graphics,4,1235,D,4
6587,2023,2,12,ME102,Engineering Graphics,4,1258,C,6
6596,2023,2,12,ME102,Engineering Graphics,4,1050,C,2
6227,2023,2,12,ME102,Engineering Graphics,4,1194,B,4
6218,2023,2,12,ME102,Engineering Graphics,4,1181,C,4
6632,2023,2,12,ME102,Engineering Graphics,4,1298,C,4
6209,2023,2,12,ME102,Engineering Graphics,4,1029,C,7
6650,2023,2,12,ME102,Engineering Graphics,4,1322,C,6
6668,2023,2,12,ME102,Engineering Graphics,4,1085,D,4
6677,2023,2,12,ME102,Engineering Graphics,4,1171,EX,3
6686,2023,2,12,ME102,Engineering Graphics,4,1027,A,4
6173,2023,2,12,ME102,Engineering Graphics,4,1395,D,4
6722,2023,2,12,ME102,Engineering Graphics,4,1323,C,4
6155,2023,2,12,ME102,Engineering Graphics,4,1405,C,1
6731,2023,2,12,ME102,Engineering Graphics,4,1333,P,8
6146,2023,2,12,ME102,Engineering Graphics,4,1305,C,7
6758,2023,2,12,ME102,Engineering Graphics,4,1330,C,7
6767,2023,2,12,ME102,Engineering Graphics,4,1191,B,7
6128,2023,2,12,ME102,Engineering Graphics,4,1193,A,2
6119,2023,2,12,ME102,Engineering Graphics,4,1240,C,1
6803,2023,2,12,ME102,Engineering Graphics,4,1060,B,6
6812,2023,2,12,ME102,Engineering Graphics,4,1136,B,5
6092,2023,2,12,ME102,Engineering Graphics,4,1251,C,4
6083,2023,2,12,ME102,Engineering Graphics,4,1069,A,6
6848,2023,2,12,ME102,Engineering Graphics,4,1077,A,5
6857,2023,2,12,ME102,Engineering Graphics,4,1256,B,7
6074,2023,2,12,ME102,Engineering Graphics,4,1237,A,5
6452,2023,2,12,ME102,Engineering Graphics,4,1353,C,6
6875,2023,2,12,ME102,Engineering Graphics,4,1071,C,7
6902,2023,2,12,ME102,Engineering Graphics,4,1248,C,4
6920,2023,2,12,ME102,Engineering Graphics,4,1051,C,5
6038,2023,2,12,ME102,Engineering Graphics,4,1208,C,4
6929,2023,2,12,ME102,Engineering Graphics,4,1065,C,7
6029,2023,2,12,ME102,Engineering Graphics,4,1267,C,4
6443,2023,2,12,ME102,Engineering Graphics,4,1055,B,5
6956,2023,2,12,ME102,Engineering Graphics,4,1216,I,5
6965,2023,2,12,ME102,Engineering Graphics,4,1120,A,4
6974,2023,2,12,ME102,Engineering Graphics,4,1360,C,3
6002,2023,2,12,ME102,Engineering Graphics,4,1367,C,4
6983,2023,2,12,ME102,Engineering Graphics,4,1312,B,1
5984,2023,2,12,ME102,Engineering Graphics,4,1202,D,7
7010,2023,2,12,ME102,Engineering Graphics,4,1340,C,7
7019,2023,2,12,ME102,Engineering Graphics,4,1384,C,4
5957,2023,2,12,ME102,Engineering Graphics,4,1172,R,1
5948,2023,2,12,ME102,Engineering Graphics,4,1331,EX,5
6326,2023,2,12,ME102,Engineering Graphics,4,1154,EX,5
7064,2023,2,12,ME102,Engineering Graphics,4,1137,C,4
7073,2023,2,12,ME102,Engineering Graphics,4,1318,B,5
7091,2023,2,12,ME102,Engineering Graphics,4,1329,A,5
5921,2023,2,12,ME102,Engineering Graphics,4,1207,D,4
7109,2023,2,12,ME102,Engineering Graphics,4,1290,B,5
5903,2023,2,12,ME102,Engineering Graphics,4,1072,EX,3
7136,2023,2,12,ME102,Engineering Graphics,4,1073,D,1
7163,2023,2,12,ME102,Engineering Graphics,4,1303,P,7
5876,2023,2,12,ME102,Engineering Graphics,4,1150,A,4
101186,2027,2,32,EP399,EPICS,2,1264,C,6
5867,2023,2,12,ME102,Engineering Graphics,4,1113,P,3
5858,2023,2,12,ME102,Engineering Graphics,4,1285,D,1
7217,2023,2,12,ME102,Engineering Graphics,4,1074,D,3
7226,2023,2,12,ME102,Engineering Graphics,4,1140,B,1
7235,2023,2,12,ME102,Engineering Graphics,4,1143,B,3
6290,2023,2,12,ME102,Engineering Graphics,4,1244,A,6
5831,2023,2,12,ME102,Engineering Graphics,4,1046,A,5
5822,2023,2,12,ME102,Engineering Graphics,4,1217,A,5
7262,2023,2,12,ME102,Engineering Graphics,4,1365,B,4
7280,2023,2,12,ME102,Engineering Graphics,4,1126,D,3
7298,2023,2,12,ME102,Engineering Graphics,4,1081,C,7
7316,2023,2,12,ME102,Engineering Graphics,4,1260,A,4
7325,2023,2,12,ME102,Engineering Graphics,4,1271,B,2
6344,2023,2,12,ME102,Engineering Graphics,4,1201,C,4
5759,2023,2,12,ME102,Engineering Graphics,4,1062,P,6
6398,2023,2,12,ME102,Engineering Graphics,4,1059,C,6
5750,2023,2,12,ME102,Engineering Graphics,4,1242,B,4
7370,2023,2,12,ME102,Engineering Graphics,4,1339,A,3
7379,2023,2,12,ME102,Engineering Graphics,4,1005,B,1
7397,2023,2,12,ME102,Engineering Graphics,4,1112,P,4
5723,2023,2,12,ME102,Engineering Graphics,4,1400,C,8
5714,2023,2,12,ME102,Engineering Graphics,4,1131,A,5
5705,2023,2,12,ME102,Engineering Graphics,4,1247,A,6
7442,2023,2,12,ME102,Engineering Graphics,4,1013,C,8
7451,2023,2,12,ME102,Engineering Graphics,4,1118,B,8
7460,2023,2,12,ME102,Engineering Graphics,4,1015,D,6
5687,2023,2,12,ME102,Engineering Graphics,4,1223,A,6
6353,2023,2,12,ME102,Engineering Graphics,4,1221,EX,5
5678,2023,2,12,ME102,Engineering Graphics,4,1316,B,6
7487,2023,2,12,ME102,Engineering Graphics,4,1058,D,5
5669,2023,2,12,ME102,Engineering Graphics,4,1396,C,4
7505,2023,2,12,ME102,Engineering Graphics,4,1162,C,2
5660,2023,2,12,ME102,Engineering Graphics,4,1335,A,2
6380,2023,2,12,ME102,Engineering Graphics,4,1259,B,8
7523,2023,2,12,ME102,Engineering Graphics,4,1198,D,3
6030,2023,2,12,ME103,Workshop Practice,2,1267,B,4
7101,2023,2,12,ME103,Workshop Practice,2,1003,C,6
101189,2027,2,32,EC351,Data Networks,3,1264,P,6
5769,2023,2,12,ME103,Workshop Practice,2,1107,A,6
5904,2023,2,12,ME103,Workshop Practice,2,1072,EX,3
7092,2023,2,12,ME103,Workshop Practice,2,1329,D,5
6327,2023,2,12,ME103,Workshop Practice,2,1154,A,5
7074,2023,2,12,ME103,Workshop Practice,2,1318,C,5
7317,2023,2,12,ME103,Workshop Practice,2,1260,A,4
7065,2023,2,12,ME103,Workshop Practice,2,1137,C,4
7056,2023,2,12,ME103,Workshop Practice,2,1308,C,4
5949,2023,2,12,ME103,Workshop Practice,2,1331,A,5
7047,2023,2,12,ME103,Workshop Practice,2,1180,C,3
7128,2023,2,12,ME103,Workshop Practice,2,1044,C,5
7344,2023,2,12,ME103,Workshop Practice,2,1277,B,8
6399,2023,2,12,ME103,Workshop Practice,2,1059,B,6
7038,2023,2,12,ME103,Workshop Practice,2,1224,D,1
7029,2023,2,12,ME103,Workshop Practice,2,1111,C,4
5895,2023,2,12,ME103,Workshop Practice,2,1317,C,4
6435,2023,2,12,ME103,Workshop Practice,2,1132,D,2
5976,2023,2,12,ME103,Workshop Practice,2,1203,EX,6
7002,2023,2,12,ME103,Workshop Practice,2,1390,C,3
5985,2023,2,12,ME103,Workshop Practice,2,1202,D,7
101190,2027,2,32,EC352,Digital Signal Processing,3,1264,D,6
7155,2023,2,12,ME103,Workshop Practice,2,1232,B,6
6984,2023,2,12,ME103,Workshop Practice,2,1312,B,1
6003,2023,2,12,ME103,Workshop Practice,2,1367,A,4
6975,2023,2,12,ME103,Workshop Practice,2,1360,A,3
6966,2023,2,12,ME103,Workshop Practice,2,1120,C,4
6282,2023,2,12,ME103,Workshop Practice,2,1002,B,7
7371,2023,2,12,ME103,Workshop Practice,2,1339,C,3
6012,2023,2,12,ME103,Workshop Practice,2,1063,D,5
6957,2023,2,12,ME103,Workshop Practice,2,1216,C,5
7308,2023,2,12,ME103,Workshop Practice,2,1363,P,8
7380,2023,2,12,ME103,Workshop Practice,2,1005,B,1
7164,2023,2,12,ME103,Workshop Practice,2,1303,P,7
7110,2023,2,12,ME103,Workshop Practice,2,1290,C,5
6930,2023,2,12,ME103,Workshop Practice,2,1065,C,7
6318,2023,2,12,ME103,Workshop Practice,2,1375,D,7
6921,2023,2,12,ME103,Workshop Practice,2,1051,D,5
7389,2023,2,12,ME103,Workshop Practice,2,1145,C,5
6498,2023,2,12,ME103,Workshop Practice,2,1119,B,5
7173,2023,2,12,ME103,Workshop Practice,2,1341,D,8
6903,2023,2,12,ME103,Workshop Practice,2,1248,C,4
6894,2023,2,12,ME103,Workshop Practice,2,1161,C,7
6057,2023,2,12,ME103,Workshop Practice,2,1350,C,6
6876,2023,2,12,ME103,Workshop Practice,2,1071,D,7
6066,2023,2,12,ME103,Workshop Practice,2,1043,D,7
6453,2023,2,12,ME103,Workshop Practice,2,1353,B,6
5787,2023,2,12,ME103,Workshop Practice,2,1228,C,6
7407,2023,2,12,ME103,Workshop Practice,2,1342,P,8
6849,2023,2,12,ME103,Workshop Practice,2,1077,A,5
6084,2023,2,12,ME103,Workshop Practice,2,1069,B,6
6840,2023,2,12,ME103,Workshop Practice,2,1070,D,8
6831,2023,2,12,ME103,Workshop Practice,2,1393,C,7
6093,2023,2,12,ME103,Workshop Practice,2,1251,C,4
6822,2023,2,12,ME103,Workshop Practice,2,1170,A,4
6309,2023,2,12,ME103,Workshop Practice,2,1086,B,7
6813,2023,2,12,ME103,Workshop Practice,2,1136,B,5
7425,2023,2,12,ME103,Workshop Practice,2,1366,B,3
7191,2023,2,12,ME103,Workshop Practice,2,1032,C,3
6777,2023,2,12,ME103,Workshop Practice,2,1301,A,3
7434,2023,2,12,ME103,Workshop Practice,2,1159,D,7
6129,2023,2,12,ME103,Workshop Practice,2,1193,B,2
7200,2023,2,12,ME103,Workshop Practice,2,1220,D,6
7209,2023,2,12,ME103,Workshop Practice,2,1257,B,5
6768,2023,2,12,ME103,Workshop Practice,2,1191,A,7
7443,2023,2,12,ME103,Workshop Practice,2,1013,B,8
6147,2023,2,12,ME103,Workshop Practice,2,1305,B,7
6732,2023,2,12,ME103,Workshop Practice,2,1333,C,8
6156,2023,2,12,ME103,Workshop Practice,2,1405,C,1
7290,2023,2,12,ME103,Workshop Practice,2,1022,B,7
101192,2027,2,32,EC354,Information Theory & Coding,3,1264,D,6
5697,2023,2,12,ME103,Workshop Practice,2,1218,D,3
6705,2023,2,12,ME103,Workshop Practice,2,1094,B,6
6696,2023,2,12,ME103,Workshop Practice,2,1254,EX,3
6471,2023,2,12,ME103,Workshop Practice,2,1304,C,2
6174,2023,2,12,ME103,Workshop Practice,2,1395,C,4
7227,2023,2,12,ME103,Workshop Practice,2,1140,C,1
7461,2023,2,12,ME103,Workshop Practice,2,1015,B,6
6687,2023,2,12,ME103,Workshop Practice,2,1027,C,4
6183,2023,2,12,ME103,Workshop Practice,2,1362,D,6
6678,2023,2,12,ME103,Workshop Practice,2,1171,D,3
6300,2023,2,12,ME103,Workshop Practice,2,1309,A,5
6669,2023,2,12,ME103,Workshop Practice,2,1085,B,4
6336,2023,2,12,ME103,Workshop Practice,2,1238,B,4
6651,2023,2,12,ME103,Workshop Practice,2,1322,D,6
5805,2023,2,12,ME103,Workshop Practice,2,1369,D,6
6201,2023,2,12,ME103,Workshop Practice,2,1394,A,7
6219,2023,2,12,ME103,Workshop Practice,2,1181,C,4
6480,2023,2,12,ME103,Workshop Practice,2,1183,B,2
7281,2023,2,12,ME103,Workshop Practice,2,1126,D,3
6597,2023,2,12,ME103,Workshop Practice,2,1050,B,2
6354,2023,2,12,ME103,Workshop Practice,2,1221,EX,5
6237,2023,2,12,ME103,Workshop Practice,2,1197,A,7
6579,2023,2,12,ME103,Workshop Practice,2,1235,C,4
6570,2023,2,12,ME103,Workshop Practice,2,1265,C,1
7497,2023,2,12,ME103,Workshop Practice,2,1152,C,7
5670,2023,2,12,ME103,Workshop Practice,2,1396,B,4
7254,2023,2,12,ME103,Workshop Practice,2,1364,C,3
6552,2023,2,12,ME103,Workshop Practice,2,1155,B,3
6255,2023,2,12,ME103,Workshop Practice,2,1105,C,7
6543,2023,2,12,ME103,Workshop Practice,2,1227,B,6
5823,2023,2,12,ME103,Workshop Practice,2,1217,C,5
6264,2023,2,12,ME103,Workshop Practice,2,1021,B,4
6534,2023,2,12,ME103,Workshop Practice,2,1252,B,7
5661,2023,2,12,ME103,Workshop Practice,2,1335,B,2
6525,2023,2,12,ME103,Workshop Practice,2,1020,C,5
7263,2023,2,12,ME103,Workshop Practice,2,1365,C,4
7515,2023,2,12,ME103,Workshop Practice,2,1023,D,4
7272,2023,2,12,ME103,Workshop Practice,2,1030,B,6
6408,2023,2,12,ME103,Workshop Practice,2,1214,C,8
7524,2023,2,12,ME103,Workshop Practice,2,1198,C,3
7526,2023,3,11,CE101,Engineering Mechanics,4,1325,EX,6
7527,2023,3,11,CE101,Engineering Mechanics,4,1036,EX,3
7528,2023,3,11,CE101,Engineering Mechanics,4,1083,EX,6
7529,2023,3,11,CE101,Engineering Mechanics,4,1144,EX,4
7531,2023,3,11,CY101,Chemistry,4,1028,EX,8
7532,2023,3,11,CY101,Chemistry,4,1325,EX,6
7533,2023,3,11,CY101,Chemistry,4,1036,EX,3
7537,2023,3,11,CY101,Chemistry,4,1289,EX,5
7538,2023,3,11,CY101,Chemistry,4,1307,EX,2
